heart_rate,calories_burned,sleep_hours,steps_walked,stress_level,posture_score,joint_flexibility,repetition_count,motion_type,shift_hours,night_shift,overtime_hours,risk_class
81,3750,9.4,18156,8,56,109,136,bending,7,1,2,1
63,2616,7.9,17616,8,71,104,436,sitting,7,1,4,1
107,2699,5.4,6640,6,62,75,252,climbing,9,1,1,1
120,1944,5.6,6634,5,54,53,355,climbing,12,0,1,1
65,1822,4.4,18657,1,90,135,264,sitting,6,1,1,0
79,2834,9.3,18277,10,63,136,382,bending,10,1,3,1
64,1505,5.2,13339,8,90,76,222,bending,7,1,1,1
112,2744,4.6,12782,9,43,165,447,kneeling,11,1,0,2
118,1567,5.5,12443,1,46,130,93,climbing,12,0,2,1
94,3150,4.2,7025,1,28,95,5,bending,10,1,5,2
92,3413,5.1,14529,1,64,109,239,lifting,12,0,0,1
109,3038,9.1,16473,5,78,79,123,bending,7,0,0,0
86,1889,4.2,8312,6,90,118,478,walking,10,1,2,0
111,3710,3.6,7362,3,65,70,122,sitting,12,1,5,1
83,3947,6.1,19301,3,86,108,200,lifting,9,1,4,1
64,3110,8.0,18112,1,60,113,165,climbing,6,0,4,0
87,1710,8.3,11185,7,61,59,437,bending,6,1,1,1
77,2061,5.4,19234,4,70,125,265,kneeling,10,0,1,0
75,2887,6.4,15673,6,90,122,98,kneeling,12,1,4,1
99,2607,3.6,9851,7,79,67,240,kneeling,9,0,4,1
61,2068,6.5,15976,1,58,30,12,bending,8,1,2,1
63,3661,6.5,18755,1,80,90,221,lifting,10,1,3,1
107,2907,4.4,12911,2,34,129,149,walking,11,0,5,1
65,1954,7.9,2651,8,41,113,129,bending,10,1,1,1
65,1834,7.4,4686,5,93,109,402,climbing,7,0,1,0
95,1939,8.0,16499,9,88,94,75,climbing,9,0,0,1
89,3413,3.7,13302,9,26,114,479,walking,7,1,0,1
103,2005,7.1,8740,6,49,163,412,bending,9,1,0,1
117,2563,7.3,8096,6,52,140,94,kneeling,9,0,2,0
79,2895,4.6,2319,9,41,131,242,lifting,7,1,4,2
110,2625,3.6,17196,6,27,159,497,bending,7,0,3,1
75,2850,8.9,14772,0,21,154,297,climbing,11,1,0,1
100,3430,8.2,15321,8,64,127,138,sitting,12,0,2,1
110,2891,9.3,8563,3,52,166,455,kneeling,9,1,2,0
86,3738,3.9,5110,2,21,143,216,sitting,9,1,1,1
64,3538,8.9,13249,9,63,174,214,walking,11,1,2,1
68,2385,4.9,5002,2,89,91,147,walking,11,1,0,1
75,3389,5.5,13859,9,73,161,191,climbing,8,0,4,1
64,3067,7.4,4398,3,99,97,194,kneeling,12,0,1,0
68,3483,5.8,3889,6,47,158,143,kneeling,6,0,3,1
69,2109,5.5,6716,5,81,108,265,lifting,12,1,1,1
71,2760,6.1,2699,10,68,88,309,kneeling,6,0,4,0
81,2937,5.1,2150,6,20,93,312,bending,12,1,0,1
63,3488,6.8,9454,9,47,116,393,lifting,9,0,3,1
89,2240,9.1,17740,2,24,146,179,lifting,6,0,2,0
95,3263,5.5,15770,9,73,172,57,lifting,7,0,0,1
68,2168,5.1,4246,7,48,71,286,lifting,8,1,5,1
79,2356,9.1,5674,4,72,155,128,lifting,11,0,4,1
78,1526,9.4,8998,7,90,55,444,sitting,6,0,4,0
83,3665,6.3,8346,6,26,135,357,walking,8,0,2,0
111,1825,8.8,2193,0,64,148,95,walking,10,1,1,0
71,3352,9.4,4738,8,41,88,112,lifting,9,1,0,1
86,2061,7.1,14603,8,28,149,396,sitting,8,0,2,0
78,2029,7.4,9066,3,64,69,341,lifting,8,1,0,0
69,2389,7.5,6504,4,83,108,470,climbing,10,1,4,1
68,3522,4.0,12472,5,29,88,239,lifting,7,1,5,1
111,3880,6.2,15979,8,22,173,253,kneeling,11,1,0,1
89,3597,9.4,16443,9,48,85,222,kneeling,7,1,5,1
107,3936,7.0,11790,7,43,37,67,lifting,7,1,1,1
67,1753,5.3,4152,1,53,136,270,bending,6,0,4,1
114,3906,7.9,8442,3,29,84,268,climbing,7,1,4,1
68,2381,8.3,5402,4,97,80,249,bending,12,0,0,0
118,2641,4.1,14039,2,91,115,428,bending,6,0,1,1
101,1527,9.1,3315,6,55,40,378,sitting,6,0,4,1
104,3417,8.0,14114,2,34,58,270,kneeling,6,1,4,1
62,2632,5.0,17507,9,30,57,155,bending,10,0,0,1
98,3861,8.4,6557,0,68,67,416,sitting,8,0,4,0
80,1585,3.9,14653,6,57,50,174,lifting,10,1,3,1
107,2852,5.8,3840,1,49,94,113,lifting,8,0,1,1
98,2410,8.6,9493,9,49,64,458,bending,10,0,1,1
73,3003,7.7,14155,3,55,152,422,walking,12,1,1,0
106,2606,8.5,4412,9,49,176,48,climbing,8,0,3,1
103,3311,8.6,7527,0,89,151,359,walking,11,1,0,1
74,3122,5.2,2323,0,41,120,421,bending,8,0,3,1
105,2602,8.9,13509,10,78,138,187,lifting,9,0,3,1
107,3544,9.0,11269,3,40,177,57,walking,7,1,2,1
107,2860,6.1,9470,1,53,180,100,lifting,6,0,5,1
112,3007,7.2,8167,8,43,95,485,lifting,7,0,4,1
70,2065,9.3,17620,3,59,81,197,sitting,8,1,3,0
87,2320,3.6,2457,6,74,176,160,kneeling,6,1,4,1
77,1577,9.0,14322,4,59,134,435,sitting,6,1,3,0
66,3488,7.5,5987,3,26,33,70,kneeling,10,0,2,0
96,2018,9.0,9743,4,62,113,386,lifting,9,1,5,1
112,2202,8.4,17877,2,89,35,100,bending,9,1,2,1
61,1714,3.6,1120,5,75,165,462,kneeling,9,1,4,1
63,2418,9.1,15163,4,97,126,155,sitting,7,0,0,0
112,3149,7.0,18151,9,41,158,221,kneeling,9,1,4,1
74,2701,6.5,11477,9,75,78,436,sitting,9,0,1,0
111,2317,7.8,11350,2,71,38,184,bending,9,1,4,1
64,2782,6.2,18369,1,23,39,39,bending,8,1,2,1
89,2973,3.9,9556,5,82,90,244,bending,10,1,4,1
112,1655,7.7,5806,0,48,73,437,kneeling,9,0,3,1
120,3639,8.1,13595,1,81,164,370,walking,12,0,5,1
116,2045,5.7,2901,9,33,124,368,sitting,9,0,1,1
71,2095,4.6,5421,6,24,53,232,sitting,8,0,3,1
99,3674,6.6,7752,2,27,177,422,bending,6,0,2,1
69,2353,5.4,7172,10,99,39,368,climbing,6,1,2,1
85,3481,4.4,17744,5,81,80,11,walking,11,0,5,1
107,3924,8.5,19271,4,81,143,40,sitting,9,1,1,0
73,3912,7.9,2590,9,39,61,124,bending,9,0,0,1
93,2369,8.5,16919,4,21,79,499,lifting,9,1,5,1
115,3457,8.3,8922,4,30,167,271,lifting,12,1,5,2
88,3256,8.5,13162,1,67,45,72,lifting,10,1,2,1
119,2895,7.1,5549,1,93,107,59,sitting,6,1,3,1
108,2507,6.6,3896,8,98,36,280,sitting,8,0,5,1
110,2413,8.8,7380,2,65,86,189,sitting,8,1,1,0
98,3339,4.6,11633,6,22,30,325,climbing,11,1,1,2
60,3983,4.5,5657,5,92,155,414,walking,10,1,3,1
111,1693,6.2,3835,0,69,35,479,lifting,11,0,5,1
74,1517,4.8,6315,3,40,93,181,bending,8,0,1,1
104,3523,7.8,9501,5,46,140,359,sitting,9,0,1,0
84,3447,7.7,4271,2,30,131,112,kneeling,7,1,2,0
97,3067,9.0,6494,3,99,154,73,sitting,11,1,1,1
96,3251,7.8,2619,9,95,127,357,lifting,12,1,4,2
72,3877,8.7,1133,5,32,120,322,lifting,11,1,0,1
100,1744,9.1,18393,1,72,124,102,bending,12,1,4,1
105,3682,5.7,3065,5,45,69,31,bending,10,0,4,1
74,3024,4.9,5941,10,55,114,4,bending,6,1,1,1
105,3680,9.3,2730,6,53,164,471,climbing,6,1,3,1
102,3370,8.3,7936,10,43,98,206,bending,10,1,5,2
77,3978,8.7,18146,9,75,81,393,kneeling,10,1,4,1
60,1923,4.6,14806,6,92,79,425,lifting,6,1,2,1
88,3149,5.2,6530,4,99,99,157,walking,11,0,4,1
65,3607,8.8,6065,5,66,51,420,walking,9,1,5,1
98,1768,6.4,18586,2,76,70,310,climbing,12,0,0,1
75,3276,7.2,1727,8,70,139,9,walking,7,1,1,0
64,3181,5.6,2572,1,43,100,424,lifting,8,0,5,1
103,2355,5.4,4172,7,73,31,340,bending,10,1,0,1
72,3547,6.4,8096,8,68,106,11,sitting,9,0,2,0
112,2120,3.8,18813,6,71,106,252,bending,10,1,1,1
83,3931,7.6,9167,0,29,68,66,climbing,10,1,0,1
80,2499,7.4,9238,3,35,159,241,lifting,11,1,0,1
99,3751,8.4,5803,1,72,65,370,sitting,10,0,1,0
115,2240,5.1,18057,4,22,157,150,kneeling,7,0,2,1
116,1827,5.9,8944,2,61,64,261,climbing,8,1,0,1
68,3832,4.2,7444,3,37,68,245,climbing,12,0,1,1
97,2238,8.3,19438,1,72,113,256,lifting,9,1,1,1
117,3596,5.7,11868,1,37,178,259,climbing,9,0,0,1
93,1623,5.4,9019,0,98,145,200,kneeling,6,1,3,1
72,2794,3.6,16524,3,33,170,421,kneeling,8,0,3,1
89,2981,4.9,12512,9,52,41,291,sitting,11,0,1,1
118,2194,7.4,9118,3,61,34,201,kneeling,12,1,2,1
75,2393,7.9,1657,2,61,98,255,bending,6,0,3,0
94,1519,8.5,13899,6,52,109,282,sitting,11,1,3,1
110,3740,7.6,13348,8,96,73,203,bending,10,1,5,1
80,1951,4.4,2729,1,33,165,366,walking,9,0,3,1
120,2427,8.3,17279,0,61,116,157,sitting,9,1,0,0
81,2617,7.3,10119,2,48,167,214,lifting,8,1,0,1
98,2748,4.2,19186,2,39,120,395,kneeling,6,1,5,1
62,1847,7.3,4574,10,35,177,12,sitting,6,1,5,1
79,2199,7.5,4334,6,59,111,258,bending,11,0,5,1
107,3661,4.2,14006,3,62,121,51,kneeling,9,0,3,1
72,2694,7.8,12706,5,73,125,429,kneeling,7,1,3,0
86,3782,4.3,11363,8,52,121,301,climbing,7,0,0,1
83,1677,4.2,3812,6,22,35,71,climbing,10,1,5,2
97,3287,6.4,17192,6,35,179,90,lifting,7,1,3,1
75,3300,6.2,12376,5,76,106,370,walking,6,0,3,0
84,3321,8.8,4001,6,41,121,103,sitting,7,0,4,0
112,2430,9.3,19310,6,41,177,332,lifting,10,1,5,1
97,2323,8.8,16300,5,97,93,320,climbing,11,0,3,1
82,1904,4.8,11718,8,68,66,441,lifting,9,0,1,1
114,3647,6.9,9254,7,79,171,172,sitting,11,0,3,1
97,2565,9.0,9064,9,47,100,43,lifting,7,0,3,1
79,3165,7.7,18799,5,26,126,293,climbing,9,0,5,1
115,1525,5.9,9707,7,59,31,364,sitting,8,0,1,1
90,2792,3.6,14413,0,61,123,250,bending,6,1,3,1
92,3326,7.5,5344,3,81,75,284,climbing,11,0,2,1
91,3140,8.5,17994,5,75,94,77,kneeling,9,1,1,0
108,3874,7.4,3013,9,60,102,241,lifting,9,1,2,1
116,1894,6.0,14843,7,56,101,269,kneeling,10,1,0,0
104,2877,8.6,15164,0,22,172,6,sitting,8,0,2,0
107,3694,4.9,12251,1,20,42,213,bending,12,1,0,2
110,3328,7.3,1802,3,53,123,113,lifting,6,1,5,1
72,2650,4.0,6078,7,55,69,379,lifting,7,0,1,0
72,1742,7.2,10697,3,87,44,61,kneeling,12,0,4,1
91,2940,8.1,15874,4,33,74,371,climbing,6,0,1,1
119,3235,7.3,15397,4,63,161,197,lifting,12,1,1,1
108,1620,5.8,10647,8,88,146,257,walking,11,0,1,1
108,3798,4.4,7388,6,64,111,76,walking,6,1,1,1
111,3704,5.2,18163,0,49,32,89,sitting,6,1,3,2
109,1973,5.8,3056,9,63,106,209,climbing,7,0,4,1
60,2682,9.2,4482,8,66,39,227,lifting,12,0,1,1
92,2318,8.5,12298,1,53,141,126,sitting,8,1,3,1
83,3694,5.2,19164,5,58,147,209,walking,6,1,4,1
112,2447,7.7,10298,8,69,154,108,climbing,6,0,0,1
105,3944,6.4,4955,7,53,81,70,climbing,8,0,3,1
70,2258,5.7,4930,4,64,171,414,kneeling,8,0,0,0
94,2243,7.0,19685,0,98,53,5,lifting,6,0,3,1
75,3887,7.6,1426,10,33,179,15,climbing,11,0,4,1
120,2614,6.9,19246,3,59,30,441,walking,10,0,3,1
103,1503,6.2,16563,1,88,148,90,kneeling,9,0,1,0
76,2787,3.8,13205,8,100,158,377,walking,11,0,1,1
76,2532,8.9,10314,10,46,150,148,walking,7,1,3,1
91,3931,9.4,17730,3,21,109,438,bending,7,0,2,1
80,2339,6.5,7452,3,41,53,110,bending,6,0,4,1
73,3749,8.2,17839,2,37,131,238,walking,7,1,3,1
66,1761,7.1,10428,3,72,55,144,climbing,12,1,3,1
68,3902,6.2,18796,2,51,121,173,walking,6,1,2,0
115,2761,7.7,13788,9,25,106,263,kneeling,7,1,3,1
72,2666,6.4,15110,8,87,44,54,climbing,9,0,0,1
94,3269,9.4,13858,5,53,40,202,sitting,6,0,1,0
72,3015,5.9,10926,1,58,38,241,climbing,6,1,1,1
65,1592,5.4,9027,5,30,78,226,lifting,10,0,5,1
76,3921,7.3,19776,2,39,56,30,bending,10,0,3,1
88,3719,8.7,17619,5,98,51,347,kneeling,7,0,0,0
109,3392,6.1,15057,0,49,166,445,walking,8,1,4,1
87,2110,6.0,14828,1,70,60,169,bending,11,0,0,0
94,3185,3.6,1422,3,61,38,452,bending,12,0,5,2
91,3688,8.2,3243,1,52,35,350,climbing,9,1,0,1
74,2733,9.3,16231,0,24,159,67,climbing,7,1,2,1
103,3178,8.2,13292,2,37,118,22,bending,9,1,3,1
87,2187,4.1,18945,9,51,169,379,walking,11,1,4,1
74,1555,3.9,17614,4,92,143,31,climbing,6,0,2,0
90,2839,4.2,16002,1,52,105,438,bending,6,0,2,0
71,3698,8.4,11459,10,71,143,103,bending,6,0,0,0
67,3405,5.8,1079,2,76,53,348,walking,9,0,2,0
77,1650,9.2,17817,10,66,132,308,lifting,6,0,4,1
116,2326,5.3,4994,0,27,92,97,sitting,11,1,1,1
109,3851,4.6,16590,4,36,66,47,climbing,8,0,0,1
83,3453,8.2,19501,1,45,129,426,bending,9,1,1,1
112,3312,7.1,18727,0,69,91,316,climbing,11,0,2,1
93,1804,6.5,7096,9,83,56,111,lifting,6,1,5,2
92,2190,5.5,18654,4,47,101,340,walking,6,0,1,1
66,3737,8.7,6995,8,87,73,300,lifting,8,1,2,1
116,3417,3.8,11488,4,51,83,90,lifting,7,1,4,1
104,2968,7.4,10614,3,38,100,149,bending,7,0,1,1
63,3410,6.6,4598,0,62,37,429,kneeling,10,1,5,1
107,1715,8.0,3707,6,100,148,82,walking,12,0,3,1
97,2501,5.7,2433,7,47,161,191,lifting,8,0,2,1
100,2369,5.7,16641,9,56,48,176,sitting,11,0,4,2
79,3215,4.1,10072,5,60,134,100,climbing,10,0,0,0
93,3484,9.3,11686,1,49,32,2,climbing,7,1,0,1
97,3212,8.3,4163,2,95,176,84,climbing,12,0,5,1
118,2433,8.1,13690,1,89,58,187,climbing,10,1,3,1
86,2676,9.1,7603,7,87,158,161,lifting,9,0,5,0
100,2759,6.3,12409,2,45,32,399,walking,12,0,5,1
104,2781,7.3,1654,1,42,88,85,kneeling,6,0,0,0
108,1976,7.7,9731,9,50,101,54,bending,8,0,1,1
65,2183,8.7,13149,1,33,41,282,kneeling,12,0,5,1
98,3720,6.9,2615,6,72,125,307,bending,12,0,2,1
85,1884,7.8,2919,0,90,55,154,bending,8,0,5,1
116,3758,5.9,14187,8,95,69,413,lifting,9,1,2,1
91,1567,9.1,9241,9,62,74,71,sitting,10,1,5,1
98,3736,7.0,14074,3,92,60,193,lifting,6,1,3,1
96,2683,4.0,14699,5,91,148,13,bending,6,1,1,1
119,2925,3.8,14680,3,63,106,56,bending,12,1,3,2
93,2860,4.8,10068,4,60,129,238,sitting,11,0,4,1
120,3153,5.0,5455,10,58,83,101,sitting,6,1,0,1
115,1971,4.3,16227,4,85,55,196,walking,9,1,1,1
118,1601,5.5,14552,0,62,177,288,kneeling,11,0,1,1
116,1763,7.0,9923,6,67,130,105,bending,10,0,2,0
86,3953,3.8,18232,7,70,53,413,bending,10,1,5,1
86,3700,4.1,17594,9,34,35,66,bending,6,1,5,2
79,1633,4.6,18453,9,94,89,428,climbing,8,0,0,1
107,2520,3.9,1689,8,60,146,284,kneeling,7,1,4,1
77,2076,4.6,17789,10,68,121,64,lifting,9,1,2,1
113,3642,9.3,2582,2,65,134,457,walking,9,0,0,0
113,3089,9.5,2740,10,97,142,76,climbing,7,0,5,1
92,3018,5.7,17128,7,95,151,136,kneeling,8,0,4,1
83,2175,8.0,6905,8,73,52,496,kneeling,10,0,3,1
69,3173,8.2,1212,6,63,152,222,kneeling,7,1,3,0
69,3643,4.6,11072,1,99,148,256,bending,12,1,4,1
119,1677,5.1,18262,8,82,160,349,kneeling,7,1,4,1
93,3119,8.8,6062,4,35,121,147,lifting,11,1,3,2
64,3446,6.1,14247,9,68,148,429,walking,12,0,2,0
91,3253,8.2,12404,5,63,46,134,climbing,8,0,0,1
77,2319,9.4,12317,3,40,56,277,kneeling,12,0,0,1
115,2986,9.5,9147,0,61,160,369,climbing,12,1,2,1
94,2354,8.4,17488,8,25,138,255,lifting,10,0,3,1
78,2210,5.7,3699,8,74,149,381,sitting,11,1,3,1
102,3442,4.1,15813,10,66,62,153,bending,6,1,5,2
82,3617,5.8,9078,10,92,88,140,climbing,8,1,0,1
63,2716,5.3,3101,8,65,44,4,bending,12,1,0,2
72,1532,9.3,18017,4,50,126,119,sitting,10,1,0,0
80,3254,5.4,17735,7,97,79,149,lifting,11,1,4,1
85,3976,9.1,9128,8,53,48,102,climbing,6,1,4,1
90,1617,4.9,7227,0,31,101,33,lifting,10,0,3,1
100,1731,6.1,2418,6,87,72,475,bending,11,0,3,1
99,3306,8.9,9956,10,71,157,10,sitting,9,1,1,1
60,2909,3.7,3005,8,24,32,490,lifting,6,0,3,2
120,1516,7.6,7064,0,35,61,314,kneeling,6,1,4,1
95,3466,8.8,2315,9,26,108,83,walking,7,1,5,1
100,3194,4.8,10197,5,71,109,173,lifting,11,1,0,1
105,3460,7.1,10619,2,64,66,64,lifting,7,0,1,0
99,2838,8.2,1850,7,72,97,487,bending,12,0,2,1
96,2385,4.4,14766,1,85,81,352,climbing,6,0,2,1
89,3467,5.3,3793,10,73,138,77,lifting,8,1,5,1
96,3607,5.3,17947,10,54,152,330,lifting,9,0,3,1
106,1900,6.5,11550,6,90,73,344,bending,9,0,2,0
102,1979,9.1,11761,10,23,52,325,sitting,8,1,0,1
60,2654,7.5,4076,7,44,88,234,sitting,10,0,0,0
100,2197,6.7,14789,1,49,60,390,kneeling,10,0,4,1
81,2848,6.2,3963,6,23,54,218,lifting,11,1,4,2
79,2193,5.6,9179,5,37,122,121,climbing,6,1,1,1
61,3089,5.6,11618,10,55,100,1,kneeling,6,1,4,1
98,2137,7.4,17987,2,34,115,408,sitting,12,1,1,1
60,3567,4.9,16686,7,37,116,58,kneeling,10,0,1,0
95,3916,5.5,10891,9,30,38,91,climbing,7,1,2,2
97,2397,5.7,9455,9,99,154,6,climbing,8,1,2,1
83,2280,6.7,6580,2,50,99,15,kneeling,6,1,0,0
109,3557,9.4,19556,5,82,108,461,walking,10,0,3,0
91,3666,4.4,6211,7,65,178,265,climbing,9,0,3,1
96,3770,8.1,2486,5,35,89,55,sitting,9,0,4,1
113,2397,4.7,17403,6,47,97,183,kneeling,9,0,1,1
84,2516,7.4,5915,8,62,158,147,bending,12,0,0,1
112,2556,8.6,16959,5,87,147,114,kneeling,9,0,2,0
63,3377,5.3,4158,1,62,75,150,climbing,12,0,4,1
107,3300,8.0,1609,10,24,36,388,walking,6,0,1,1
81,2047,8.6,16558,5,32,148,325,walking,10,1,1,0
68,2644,7.2,19044,7,84,91,217,lifting,11,0,1,0
98,3569,5.3,13090,10,65,169,94,kneeling,6,1,3,1
100,1912,6.3,6488,7,23,51,284,kneeling,6,0,4,1
95,3526,8.2,5101,1,82,63,350,kneeling,7,1,0,0
87,3986,5.8,18657,8,54,94,279,climbing,10,1,4,1
75,1856,6.2,7478,2,36,37,208,walking,8,0,3,1
70,3369,5.2,12005,8,66,128,292,walking,12,0,4,1
91,2587,9.2,9052,4,37,43,494,sitting,6,0,2,1
63,3889,8.5,12567,0,91,83,363,bending,8,1,0,0
72,3350,8.4,13223,0,97,75,452,bending,9,0,2,0
104,2163,6.1,16457,5,30,123,434,sitting,6,0,5,1
71,3577,6.2,2804,2,28,85,219,bending,6,0,4,1
97,3826,8.2,7827,2,47,180,348,kneeling,11,1,5,1
77,2686,5.5,6260,2,79,137,333,bending,11,0,3,1
112,3688,6.0,1245,7,71,104,147,bending,11,0,0,1
118,3359,3.7,17028,1,49,124,345,kneeling,10,0,5,1
75,2510,4.0,18929,9,94,158,161,lifting,6,1,5,1
103,1511,5.6,5175,3,29,55,335,walking,9,0,2,1
109,3343,5.1,17806,9,55,131,205,bending,9,1,3,2
105,2833,5.6,12888,7,60,46,291,sitting,7,1,1,1
81,2633,6.5,11449,10,21,167,186,bending,12,0,0,1
83,2754,8.3,9693,7,67,32,351,sitting,9,1,1,0
76,2200,5.5,6004,2,84,173,11,bending,7,0,3,1
60,2196,6.9,10482,8,23,112,233,kneeling,9,1,5,1
112,2309,9.1,12292,2,24,55,266,kneeling,10,1,3,1
115,1868,4.0,15641,6,45,39,83,kneeling,9,1,5,2
112,2908,5.0,19211,1,90,178,423,kneeling,8,1,4,1
117,1937,7.4,6185,1,53,163,204,kneeling,10,0,5,0
75,3779,7.7,12708,5,35,118,52,lifting,12,0,2,1
85,3232,6.1,2601,8,89,31,133,kneeling,11,0,4,1
65,2206,7.9,5205,7,55,140,7,lifting,6,0,0,0
83,3282,9.0,14613,3,100,60,498,bending,12,0,0,0
106,3587,5.1,13132,5,78,79,440,kneeling,11,0,4,1
66,2107,5.0,4408,4,82,133,197,kneeling,9,1,4,1
76,3266,4.0,11870,9,33,36,58,sitting,8,0,4,1
119,3314,7.4,4355,7,45,32,140,walking,11,0,0,1
72,3565,8.6,11622,0,92,78,37,bending,6,1,5,1
116,1929,9.4,8395,5,64,155,62,climbing,9,1,1,1
115,1965,6.1,10468,0,30,129,497,walking,8,1,1,1
76,2972,5.1,16503,2,88,37,256,kneeling,12,0,3,1
69,2813,7.0,15059,1,70,166,306,kneeling,7,1,5,0
80,1571,4.1,19142,1,25,73,254,lifting,12,0,3,1
115,2633,7.8,12549,7,70,47,379,bending,12,0,2,1
68,3542,4.5,17349,5,59,80,462,sitting,8,1,3,1
95,1729,4.2,6639,6,21,155,151,kneeling,9,0,2,1
92,3638,4.6,16886,8,54,144,306,lifting,11,1,3,2
80,3839,7.4,10284,4,53,120,8,walking,7,0,0,0
69,2577,7.3,19557,1,52,70,250,sitting,7,1,4,0
96,1921,5.7,13451,5,58,114,456,bending,10,0,3,1
120,2388,6.3,7045,0,53,59,223,kneeling,12,0,4,1
104,2592,4.5,4904,8,60,34,148,kneeling,10,0,0,1
84,1581,5.9,1428,8,83,132,64,sitting,6,0,4,1
73,2383,7.3,2717,0,93,76,240,walking,7,1,1,0
95,3961,8.5,11384,7,23,66,365,climbing,11,1,1,1
64,3718,4.5,17039,1,66,145,251,walking,11,0,3,1
81,2485,8.3,8433,9,76,167,394,climbing,11,0,1,1
85,1977,8.4,18251,4,50,134,274,walking,7,0,1,0
86,3889,3.9,12008,7,33,151,280,walking,6,0,5,1
72,1615,7.3,13416,4,52,50,164,kneeling,10,1,4,1
97,3487,8.6,18075,2,89,146,162,bending,10,0,5,1
103,2286,9.5,4186,8,51,34,381,bending,7,0,2,1
105,3515,4.9,6063,0,88,83,359,climbing,6,1,5,1
71,2081,6.5,10469,7,49,52,497,lifting,12,0,4,1
92,2027,3.9,10649,8,34,134,48,lifting,7,0,3,2
71,3781,6.8,13100,7,27,56,190,kneeling,11,1,3,1
66,3831,6.0,6227,10,75,91,436,bending,6,0,5,1
113,3164,8.9,14790,9,87,41,405,walking,7,1,5,1
112,2356,6.9,19519,6,75,128,91,kneeling,6,0,1,0
89,2654,3.9,6206,8,46,180,473,bending,6,1,2,1
102,3048,6.4,12104,0,88,74,66,bending,12,0,5,1
77,3522,7.4,8227,0,32,63,134,kneeling,11,0,3,1
77,3588,9.4,6787,4,32,170,109,bending,12,0,2,1
86,3414,4.4,16529,10,28,180,9,lifting,8,1,1,1
106,2633,7.9,5578,7,42,74,25,kneeling,10,1,4,1
103,1542,7.2,4450,5,29,148,430,sitting,11,1,1,1
68,1579,9.5,18576,6,81,92,209,sitting,7,1,0,0
109,3025,4.5,12724,9,86,76,330,lifting,12,0,4,2
100,1671,3.9,13915,6,67,57,185,lifting,9,1,3,2
88,2153,5.0,10223,3,75,130,320,climbing,8,1,4,1
93,2692,7.3,11997,10,20,85,123,sitting,6,1,3,1
92,1692,7.7,4350,5,37,144,407,climbing,8,0,4,1
111,3109,3.7,2210,7,66,158,175,climbing,10,0,5,1
99,3197,8.9,5333,2,95,61,311,sitting,11,1,5,1
91,3042,4.9,9359,3,51,178,395,climbing,6,0,1,1
86,2402,9.5,15295,1,97,87,478,climbing,11,1,5,1
63,3123,4.2,17547,7,88,42,479,bending,6,1,5,1
64,3185,8.8,19681,3,54,52,28,sitting,12,1,3,1
91,2174,5.1,15761,4,36,38,479,bending,11,1,4,2
117,2710,4.6,16148,1,78,46,98,climbing,12,1,3,2
111,2751,6.8,14715,7,34,97,423,walking,9,1,4,1
96,2446,8.6,3733,7,60,32,451,kneeling,10,1,5,1
60,1743,8.7,13080,1,87,172,475,walking,10,0,3,0
62,2184,8.0,9187,3,53,104,35,lifting,6,0,1,0
62,1801,4.8,5411,1,72,36,323,kneeling,7,0,4,1
115,2274,6.3,16956,2,73,92,123,walking,10,0,1,0
102,1713,8.9,1398,2,46,73,277,bending,8,0,0,1
69,2596,3.6,13753,2,36,99,48,climbing,8,1,0,1
61,3142,5.1,17778,8,40,94,232,bending,9,0,5,1
115,2194,7.1,6730,7,71,179,362,kneeling,10,0,2,0
117,2791,3.8,19284,2,22,73,396,climbing,11,0,3,2
95,2176,8.4,17091,2,62,84,295,kneeling,7,1,2,0
80,2424,6.2,2715,1,43,128,277,sitting,12,0,4,1
82,3205,5.3,5672,10,21,135,404,sitting,10,0,0,1
69,2579,6.6,18425,2,77,42,199,bending,8,1,2,1
88,2474,5.1,19302,5,54,60,111,walking,7,1,3,1
119,1794,6.0,13052,2,48,38,481,bending,12,0,4,2
102,3388,4.8,7303,10,53,106,170,walking,12,0,2,1
82,2105,5.2,2944,5,41,135,349,climbing,7,0,5,1
88,3050,7.8,9147,1,100,170,394,climbing,11,1,1,1
102,3997,5.5,2371,0,41,65,4,bending,7,1,3,2
95,3781,8.3,12789,1,40,152,377,lifting,12,1,3,2
61,2154,6.4,1676,10,49,162,437,walking,6,0,0,0
102,1654,4.8,1388,1,34,45,286,lifting,6,0,4,2
116,2189,4.2,1120,3,89,165,246,kneeling,6,1,0,1
117,2689,4.1,17506,9,40,138,187,sitting,6,0,3,1
71,2652,8.7,12635,10,66,124,469,walking,10,1,0,0
96,3458,9.2,3924,5,58,70,498,walking,11,0,2,0
95,2316,9.2,18044,3,80,46,356,sitting,10,1,2,1
79,2542,8.2,14277,3,43,97,432,walking,8,1,3,1
63,2778,6.4,9399,8,54,69,94,lifting,12,0,0,1
66,2695,4.8,4209,0,28,141,328,lifting,10,1,5,1
61,3264,6.3,2473,4,51,32,82,sitting,6,0,2,0
62,3562,7.7,1436,5,54,74,104,walking,12,1,3,1
78,1806,5.6,19021,1,50,94,488,walking,11,0,2,0
65,2644,6.1,8897,9,93,32,166,walking,9,0,5,1
82,2871,8.4,5898,8,81,129,281,sitting,11,0,4,1
108,1919,6.0,19195,2,69,59,413,bending,7,1,1,1
76,2458,7.3,4882,9,30,148,497,bending,11,0,5,1
